order_id,order_date,order_time,customer_id,customer_name,region,city,salesperson,category,product_name,sku_id,quantity,unit_price,discount_pct,return_flag,payment_method,channel,revenue,gross_revenue,discount_amount
ORD-20260623-0483,2026-06-23,20:59:13,CUST0130,Raj Mishra,North,Delhi,Divya Nair,Snacks,Kurkure Masala 90g,SNK-002,29,30,0,No,Card,Online,870.0,870,0.0
ORD-20260623-0526,2026-06-23,09:31:31,CUST0191,Priya Iyer,North,Lucknow,Anjali Rao,Personal Care,Dove Soap 100g,PC-001,9,55,0,No,UPI,Distributor,495.0,495,0.0
ORD-20260623-0099,2026-06-23,12:40:18,CUST0057,Vikram Shah,West,Ahmedabad,Sneha Iyer,Household,Harpic Toilet Cleaner,HH-004,9,140,0,No,Cash,In-Store,1260.0,1260,0.0
ORD-20260623-0212,2026-06-23,09:34:05,CUST0009,Meena Sharma,South,Kochi,Karan Patel,Dairy,Britannia Cheese Slice,DAI-005,9,115,5,No,Credit,Distributor,983.25,1035,51.75
ORD-20260623-0278,2026-06-23,09:03:48,CUST0136,Vikram Nair,West,Surat,Anjali Rao,Snacks,Lays Classic 90g,SNK-001,34,30,0,No,UPI,Distributor,1020.0,1020,0.0
ORD-20260623-0336,2026-06-23,20:53:43,CUST0187,Ramesh Kumar,West,Surat,Pooja Verma,Household,Scotch Brite Scrub Pad,HH-006,15,45,0,No,Cash,Distributor,675.0,675,0.0
ORD-20260623-0326,2026-06-23,19:05:47,CUST0135,Pooja Shah,Central,Bhopal,Sneha Iyer,Beverages,Glucon-D 500g,BEV-006,40,165,0,No,Credit,Distributor,6600.0,6600,0.0
ORD-20260623-0142,2026-06-23,16:03:41,CUST0283,Meena Mishra,South,Bangalore,Arjun Mehta,Dairy,Amul Butter 500g,DAI-002,22,260,10,No,Credit,Online,5148.0,5720,572.0
ORD-20260623-0275,2026-06-23,13:07:30,CUST0175,Ramesh Das,West,Surat,Arjun Mehta,Snacks,Hide & Seek Cookies 150g,SNK-003,63,55,0,No,Cash,In-Store,3465.0,3465,0.0
ORD-20260623-0002,2026-06-23,09:13:32,CUST0125,Geeta Patel,North,Chandigarh,Pooja Verma,Snacks,Hide & Seek Cookies 150g,SNK-003,19,55,0,No,UPI,Online,1045.0,1045,0.0
ORD-20260623-0399,2026-06-23,14:29:52,CUST0153,Shweta Das,North,Chandigarh,Rohan Das,Household,Lizol Floor Cleaner 1L,HH-003,10,175,0,No,UPI,Distributor,1750.0,1750,0.0
ORD-20260623-0217,2026-06-23,16:02:35,CUST0207,Raj Reddy,East,Bhubaneswar,Arjun Mehta,Household,Ariel Detergent 1kg,HH-001,16,220,5,No,UPI,In-Store,3344.0,3520,176.0
ORD-20260623-0482,2026-06-23,11:49:49,CUST0113,Pooja Reddy,South,Bangalore,Sneha Iyer,Personal Care,Head & Shoulders 340ml,PC-002,33,290,5,No,Credit,Distributor,9091.5,9570,478.5
ORD-20260623-0309,2026-06-23,18:13:52,CUST0130,Raj Mishra,West,Surat,Arjun Mehta,Beverages,Glucon-D 500g,BEV-006,17,165,0,No,Card,Online,2805.0,2805,0.0
ORD-20260623-0380,2026-06-23,14:28:57,CUST0130,Raj Mishra,South,Kochi,Arjun Mehta,Beverages,Red Bull 250ml,BEV-003,33,125,15,No,Card,Distributor,3506.25,4125,618.75
ORD-20260623-0460,2026-06-23,11:14:56,CUST0112,Neha Pillai,West,Pune,Priya Sharma,Dairy,Amul Full Cream Milk 1L,DAI-001,19,68,10,No,UPI,Online,1162.8,1292,129.20000000000005
ORD-20260623-0403,2026-06-23,14:28:22,CUST0108,Meena Shah,North,Delhi,Nikhil Joshi,Personal Care,Gillette Mach3 Razor,PC-006,10,350,10,No,UPI,Distributor,3150.0,3500,350.0
ORD-20260623-0332,2026-06-23,19:29:42,CUST0053,Usha Mehta,South,Chennai,Sneha Iyer,Snacks,Hide & Seek Cookies 150g,SNK-003,8,55,15,No,Card,Online,374.0,440,66.0
ORD-20260623-0248,2026-06-23,16:30:33,CUST0191,Priya Iyer,North,Lucknow,Arjun Mehta,Personal Care,Dettol Hand Wash 250ml,PC-005,25,95,0,No,Cash,In-Store,2375.0,2375,0.0
ORD-20260623-0519,2026-06-23,10:35:56,CUST0245,Ravi Reddy,East,Bhubaneswar,Rohan Das,Personal Care,Colgate Toothpaste 200g,PC-003,4,110,0,No,Credit,Distributor,440.0,440,0.0
ORD-20260623-0511,2026-06-23,18:35:13,CUST0233,Shweta Pillai,West,Ahmedabad,Vikram Singh,Snacks,Maggi Noodles 70g,SNK-006,41,14,5,No,UPI,In-Store,545.3,574,28.700000000000045
ORD-20260623-0297,2026-06-23,19:27:24,CUST0153,Shweta Das,East,Patna,Anjali Rao,Snacks,Hide & Seek Cookies 150g,SNK-003,24,55,0,No,Card,Distributor,1320.0,1320,0.0
ORD-20260623-0161,2026-06-23,11:18:52,CUST0215,Shweta Das,North,Jaipur,Karan Patel,Beverages,Maaza Mango 600ml,BEV-002,5,40,5,No,UPI,Online,190.0,200,10.0
ORD-20260623-0287,2026-06-23,09:18:26,CUST0119,Raj Nair,South,Chennai,Arjun Mehta,Snacks,Hide & Seek Cookies 150g,SNK-003,16,55,0,No,UPI,Online,880.0,880,0.0
ORD-20260623-0508,2026-06-23,12:38:49,CUST0299,Anita Sharma,Central,Nagpur,Rohan Das,Household,Vim Dishwash Gel 500ml,HH-002,5,90,0,No,UPI,In-Store,450.0,450,0.0
ORD-20260623-0207,2026-06-23,15:35:52,CUST0058,Rahul Verma,West,Ahmedabad,Priya Sharma,Dairy,Amul Ice Cream 750ml,DAI-006,60,195,0,No,Credit,Distributor,11700.0,11700,0.0
ORD-20260623-0111,2026-06-23,18:16:24,CUST0256,Anita Singh,East,Patna,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,30,165,15,No,Card,In-Store,4207.5,4950,742.5
ORD-20260623-0392,2026-06-23,20:19:00,CUST0271,Geeta Reddy,South,Chennai,Sneha Iyer,Dairy,Britannia Cheese Slice,DAI-005,62,115,10,No,Credit,Distributor,6417.0,7130,713.0
ORD-20260623-0152,2026-06-23,15:53:40,CUST0137,Kavya Nair,North,Chandigarh,Rohan Das,Beverages,Glucon-D 500g,BEV-006,24,165,5,No,UPI,Online,3762.0,3960,198.0
ORD-20260623-0486,2026-06-23,20:07:32,CUST0270,Ravi Pillai,South,Bangalore,Priya Sharma,Beverages,Maaza Mango 600ml,BEV-002,14,40,0,No,Credit,Distributor,560.0,560,0.0
ORD-20260623-0075,2026-06-23,20:19:16,CUST0020,Sunita Gupta,West,Mumbai,Rohan Das,Snacks,Maggi Noodles 70g,SNK-006,16,14,15,No,Cash,Online,190.4,224,33.599999999999994
ORD-20260623-0127,2026-06-23,16:29:29,CUST0060,Sunil Rao,North,Delhi,Sneha Iyer,Household,Ariel Detergent 1kg,HH-001,10,220,15,No,Card,In-Store,1870.0,2200,330.0
ORD-20260623-0172,2026-06-23,11:35:38,CUST0154,Meena Mehta,East,Patna,Vikram Singh,Snacks,Haldirams Bhujia 400g,SNK-005,26,130,5,No,Cash,In-Store,3211.0,3380,169.0
ORD-20260623-0488,2026-06-23,13:58:14,CUST0131,Priya Rao,West,Ahmedabad,Anjali Rao,Household,Harpic Toilet Cleaner,HH-004,45,140,15,No,Credit,Distributor,5355.0,6300,945.0
ORD-20260623-0044,2026-06-23,13:29:27,CUST0177,Manoj Shah,West,Surat,Priya Sharma,Household,Vim Dishwash Gel 500ml,HH-002,3,90,0,No,UPI,Online,270.0,270,0.0
ORD-20260623-0288,2026-06-23,09:20:28,CUST0218,Ajay Mehta,West,Ahmedabad,Priya Sharma,Beverages,Bisleri Water 1L,BEV-004,57,20,0,No,Cash,In-Store,1140.0,1140,0.0
ORD-20260623-0422,2026-06-23,16:21:41,CUST0084,Priya Joshi,North,Lucknow,Nikhil Joshi,Beverages,Maaza Mango 600ml,BEV-002,8,40,0,No,Card,In-Store,320.0,320,0.0
ORD-20260623-0499,2026-06-23,20:41:33,CUST0259,Ramesh Mishra,Central,Raipur,Pooja Verma,Snacks,Lays Classic 90g,SNK-001,82,30,15,No,Card,Distributor,2091.0,2460,369.0
ORD-20260623-0305,2026-06-23,15:50:38,CUST0120,Geeta Reddy,South,Bangalore,Priya Sharma,Household,Harpic Toilet Cleaner,HH-004,6,140,10,No,Card,In-Store,756.0,840,84.0
ORD-20260623-0130,2026-06-23,19:40:30,CUST0010,Geeta Nair,South,Chennai,Sneha Iyer,Dairy,Amul Butter 500g,DAI-002,38,260,0,No,Card,In-Store,9880.0,9880,0.0
ORD-20260623-0101,2026-06-23,20:29:46,CUST0125,Geeta Patel,West,Mumbai,Karan Patel,Personal Care,Colgate Toothpaste 200g,PC-003,19,110,15,No,UPI,In-Store,1776.5,2090,313.5
ORD-20260623-0079,2026-06-23,10:37:54,CUST0286,Rahul Pillai,East,Bhubaneswar,Pooja Verma,Snacks,Kurkure Masala 90g,SNK-002,79,30,15,No,Card,Distributor,2014.5,2370,355.5
ORD-20260623-0109,2026-06-23,13:27:23,CUST0179,Rahul Pillai,North,Chandigarh,Nikhil Joshi,Dairy,Amul Ice Cream 750ml,DAI-006,16,195,5,No,Card,Online,2964.0,3120,156.0
ORD-20260623-0026,2026-06-23,09:31:47,CUST0169,Shweta Patel,East,Guwahati,Sneha Iyer,Beverages,Maaza Mango 600ml,BEV-002,14,40,15,No,Card,Distributor,476.0,560,84.0
ORD-20260623-0466,2026-06-23,13:03:06,CUST0221,Neha Das,West,Ahmedabad,Karan Patel,Personal Care,Dettol Hand Wash 250ml,PC-005,12,95,0,No,UPI,Online,1140.0,1140,0.0
ORD-20260623-0118,2026-06-23,16:02:19,CUST0290,Raj Pillai,North,Delhi,Karan Patel,Dairy,Mother Dairy Curd 400g,DAI-003,10,50,0,No,Cash,In-Store,500.0,500,0.0
ORD-20260623-0522,2026-06-23,13:11:09,CUST0163,Rahul Joshi,South,Chennai,Karan Patel,Dairy,Britannia Cheese Slice,DAI-005,5,115,15,No,Credit,Online,488.75,575,86.25
ORD-20260623-0290,2026-06-23,12:44:55,CUST0159,Ravi Patel,North,Jaipur,Priya Sharma,Snacks,Kurkure Masala 90g,SNK-002,22,30,5,No,UPI,In-Store,627.0,660,33.0
ORD-20260623-0507,2026-06-23,16:49:42,CUST0136,Vikram Nair,North,Delhi,Arjun Mehta,Beverages,Nescafe Classic 50g,BEV-005,28,210,5,No,Credit,Distributor,5586.0,5880,294.0
ORD-20260623-0376,2026-06-23,12:10:46,CUST0084,Priya Joshi,East,Bhubaneswar,Karan Patel,Personal Care,Gillette Mach3 Razor,PC-006,18,350,0,No,UPI,Distributor,6300.0,6300,0.0
ORD-20260623-0468,2026-06-23,13:49:36,CUST0119,Raj Nair,North,Lucknow,Divya Nair,Snacks,Maggi Noodles 70g,SNK-006,55,14,15,No,Credit,Distributor,654.5,770,115.5
ORD-20260623-0360,2026-06-23,16:29:34,CUST0029,Priya Joshi,West,Ahmedabad,Vikram Singh,Dairy,Amul Butter 500g,DAI-002,42,260,0,No,Credit,Distributor,10920.0,10920,0.0
ORD-20260623-0223,2026-06-23,20:30:41,CUST0127,Rahul Joshi,North,Delhi,Sneha Iyer,Personal Care,Head & Shoulders 340ml,PC-002,15,290,5,No,UPI,In-Store,4132.5,4350,217.5
ORD-20260623-0241,2026-06-23,11:05:43,CUST0176,Raj Mehta,North,Jaipur,Pooja Verma,Dairy,Nestle Munch Milkshake,DAI-004,33,30,5,No,Credit,Distributor,940.5,990,49.5
ORD-20260623-0242,2026-06-23,20:30:45,CUST0092,Ramesh Iyer,West,Pune,Anjali Rao,Household,Lizol Floor Cleaner 1L,HH-003,34,175,5,No,UPI,In-Store,5652.5,5950,297.5
ORD-20260623-0192,2026-06-23,20:14:51,CUST0089,Geeta Rao,North,Lucknow,Arjun Mehta,Snacks,Lays Classic 90g,SNK-001,48,30,5,No,UPI,Distributor,1368.0,1440,72.0
ORD-20260623-0475,2026-06-23,11:40:22,CUST0026,Sunil Gupta,South,Hyderabad,Divya Nair,Dairy,Amul Ice Cream 750ml,DAI-006,12,195,5,No,Credit,Distributor,2223.0,2340,117.0
ORD-20260623-0021,2026-06-23,12:45:51,CUST0270,Ravi Pillai,West,Surat,Nikhil Joshi,Beverages,Bisleri Water 1L,BEV-004,15,20,10,No,Card,Online,270.0,300,30.0
ORD-20260623-0165,2026-06-23,16:11:13,CUST0229,Rekha Das,East,Kolkata,Anjali Rao,Dairy,Amul Ice Cream 750ml,DAI-006,28,195,5,No,Credit,Distributor,5187.0,5460,273.0
ORD-20260623-0162,2026-06-23,16:09:22,CUST0139,Usha Das,South,Hyderabad,Karan Patel,Dairy,Amul Ice Cream 750ml,DAI-006,5,195,0,No,Credit,Distributor,975.0,975,0.0
ORD-20260623-0318,2026-06-23,15:15:43,CUST0140,Priya Verma,North,Chandigarh,Arjun Mehta,Household,Good Knight Refill,HH-005,26,75,10,No,UPI,In-Store,1755.0,1950,195.0
ORD-20260623-0121,2026-06-23,20:47:27,CUST0260,Anita Mishra,South,Bangalore,Karan Patel,Snacks,Haldirams Bhujia 400g,SNK-005,29,130,5,No,Card,In-Store,3581.5,3770,188.5
ORD-20260623-0253,2026-06-23,09:09:06,CUST0252,Shweta Iyer,South,Bangalore,Divya Nair,Household,Harpic Toilet Cleaner,HH-004,19,140,10,No,Card,In-Store,2394.0,2660,266.0
ORD-20260623-0018,2026-06-23,16:08:40,CUST0231,Usha Iyer,West,Surat,Divya Nair,Dairy,Mother Dairy Curd 400g,DAI-003,30,50,15,No,Credit,Distributor,1275.0,1500,225.0
ORD-20260623-0506,2026-06-23,09:12:29,CUST0105,Suresh Shah,West,Surat,Divya Nair,Dairy,Amul Butter 500g,DAI-002,18,260,0,No,Card,Online,4680.0,4680,0.0
ORD-20260623-0029,2026-06-23,16:31:52,CUST0242,Kavya Iyer,South,Kochi,Sneha Iyer,Personal Care,Nivea Lotion 200ml,PC-004,3,220,0,No,Card,Online,660.0,660,0.0
ORD-20260623-0093,2026-06-23,14:43:56,CUST0060,Sunil Rao,West,Pune,Divya Nair,Dairy,Amul Ice Cream 750ml,DAI-006,53,195,0,No,Credit,Distributor,10335.0,10335,0.0
ORD-20260623-0340,2026-06-23,19:32:53,CUST0043,Shweta Das,West,Mumbai,Priya Sharma,Household,Lizol Floor Cleaner 1L,HH-003,37,175,0,No,Credit,In-Store,6475.0,6475,0.0
ORD-20260623-0136,2026-06-23,10:51:04,CUST0048,Ajay Das,South,Bangalore,Divya Nair,Snacks,Lays Classic 90g,SNK-001,20,30,5,No,UPI,Online,570.0,600,30.0
ORD-20260623-0296,2026-06-23,10:32:28,CUST0114,Usha Verma,East,Patna,Divya Nair,Personal Care,Head & Shoulders 340ml,PC-002,17,290,0,No,Cash,Distributor,4930.0,4930,0.0
ORD-20260623-0124,2026-06-23,13:41:06,CUST0026,Sunil Gupta,West,Mumbai,Divya Nair,Personal Care,Gillette Mach3 Razor,PC-006,7,350,0,No,Credit,Online,2450.0,2450,0.0
ORD-20260623-0321,2026-06-23,10:24:42,CUST0197,Rekha Kumar,West,Ahmedabad,Sneha Iyer,Beverages,Glucon-D 500g,BEV-006,23,165,5,No,Card,Online,3605.25,3795,189.75
ORD-20260623-0354,2026-06-23,17:16:40,CUST0258,Sunil Nair,East,Guwahati,Karan Patel,Personal Care,Dove Soap 100g,PC-001,3,55,0,No,UPI,Online,165.0,165,0.0
ORD-20260623-0097,2026-06-23,14:11:43,CUST0145,Rekha Singh,West,Pune,Priya Sharma,Snacks,Good Day Biscuits 200g,SNK-004,43,45,15,No,Card,In-Store,1644.75,1935,290.25
ORD-20260623-0484,2026-06-23,11:46:40,CUST0187,Unknown Customer,South,Bangalore,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,28,68,0,No,UPI,In-Store,1904.0,1904,0.0
ORD-20260623-0185,2026-06-23,15:20:23,CUST0299,Anita Sharma,Central,Raipur,Arjun Mehta,Beverages,Maaza Mango 600ml,BEV-002,30,40,15,No,UPI,In-Store,1020.0,1200,180.0
ORD-20260623-0224,2026-06-23,10:48:45,CUST0012,Meena Reddy,West,Ahmedabad,Sneha Iyer,Household,Good Knight Refill,HH-005,2,75,0,No,Card,Online,150.0,150,0.0
ORD-20260623-0523,2026-06-23,15:58:26,CUST0001,Sunil Patel,Central,Nagpur,Nikhil Joshi,Household,Good Knight Refill,HH-005,11,75,0,No,Card,Distributor,825.0,825,0.0
ORD-20260623-0363,2026-06-23,18:40:04,CUST0297,Anita Joshi,South,Bangalore,Sneha Iyer,Snacks,Lays Classic 90g,SNK-001,31,30,10,No,Card,In-Store,837.0,930,93.0
ORD-20260623-0168,2026-06-23,11:02:26,CUST0216,Amit Patel,East,Guwahati,Divya Nair,Beverages,Nescafe Classic 50g,BEV-005,23,210,0,No,UPI,In-Store,4830.0,4830,0.0
ORD-20260623-0464,2026-06-23,18:43:56,CUST0058,Rahul Verma,West,Pune,Vikram Singh,Snacks,Good Day Biscuits 200g,SNK-004,53,45,5,No,Credit,Distributor,2265.75,2385,119.25
ORD-20260623-0257,2026-06-23,13:37:40,CUST0134,Ravi Iyer,West,Ahmedabad,Arjun Mehta,Dairy,Amul Full Cream Milk 1L,DAI-001,20,68,0,No,UPI,In-Store,1360.0,1360,0.0
ORD-20260623-0456,2026-06-23,11:30:45,CUST0191,Priya Iyer,North,Jaipur,Priya Sharma,Household,Ariel Detergent 1kg,HH-001,15,220,15,No,Cash,In-Store,2805.0,3300,495.0
ORD-20260623-0328,2026-06-23,09:06:50,CUST0277,Suresh Reddy,Central,Nagpur,Arjun Mehta,Dairy,Nestle Munch Milkshake,DAI-004,20,30,0,No,Credit,In-Store,600.0,600,0.0
ORD-20260623-0261,2026-06-23,15:07:01,CUST0259,Unknown Customer,Central,Bhopal,Pooja Verma,Beverages,Glucon-D 500g,BEV-006,31,165,5,No,Credit,Distributor,4859.25,5115,255.75
ORD-20260623-0402,2026-06-23,20:02:17,CUST0236,Geeta Kumar,South,Chennai,Sneha Iyer,Personal Care,Dettol Hand Wash 250ml,PC-005,10,95,5,No,Card,Online,902.5,950,47.5
ORD-20260623-0434,2026-06-23,10:40:24,CUST0252,Shweta Iyer,Central,Raipur,Divya Nair,Dairy,Amul Butter 500g,DAI-002,21,260,5,No,UPI,Online,5187.0,5460,273.0
ORD-20260623-0308,2026-06-23,20:45:38,CUST0260,Anita Mishra,South,Hyderabad,Priya Sharma,Personal Care,Nivea Lotion 200ml,PC-004,14,220,5,No,UPI,In-Store,2926.0,3080,154.0
ORD-20260623-0128,2026-06-23,20:11:57,CUST0142,Manoj Rao,West,Pune,Pooja Verma,Dairy,Britannia Cheese Slice,DAI-005,63,115,15,No,UPI,Distributor,6158.25,7245,1086.75
ORD-20260623-0092,2026-06-23,14:25:10,CUST0001,Sunil Patel,East,Bhubaneswar,Priya Sharma,Beverages,Maaza Mango 600ml,BEV-002,6,40,15,No,Card,Online,204.0,240,36.0
ORD-20260623-0459,2026-06-23,12:46:40,CUST0280,Arun Das,West,Pune,Rohan Das,Snacks,Haldirams Bhujia 400g,SNK-005,26,130,0,No,UPI,Online,3380.0,3380,0.0
ORD-20260623-0226,2026-06-23,12:35:02,CUST0181,Amit Das,East,Bhubaneswar,Rohan Das,Beverages,Glucon-D 500g,BEV-006,26,165,5,No,Card,Online,4075.5,4290,214.5
ORD-20260623-0143,2026-06-23,20:16:05,CUST0206,Anita Joshi,North,Lucknow,Rohan Das,Snacks,Hide & Seek Cookies 150g,SNK-003,16,55,10,No,Cash,In-Store,792.0,880,88.0
ORD-20260623-0377,2026-06-23,14:23:37,CUST0266,Priya Joshi,West,Ahmedabad,Anjali Rao,Personal Care,Nivea Lotion 200ml,PC-004,9,220,0,No,UPI,In-Store,1980.0,1980,0.0
ORD-20260623-0438,2026-06-23,13:16:06,CUST0010,Geeta Nair,Central,Nagpur,Vikram Singh,Dairy,Nestle Munch Milkshake,DAI-004,6,30,0,No,UPI,In-Store,180.0,180,0.0
ORD-20260623-0020,2026-06-23,20:17:03,CUST0193,Neha Nair,East,Patna,Nikhil Joshi,Personal Care,Dettol Hand Wash 250ml,PC-005,4,95,0,No,UPI,Distributor,380.0,380,0.0
ORD-20260623-0467,2026-06-23,15:07:36,CUST0164,Neha Iyer,East,Bhubaneswar,Arjun Mehta,Snacks,Good Day Biscuits 200g,SNK-004,27,45,0,No,Card,Online,1215.0,1215,0.0
ORD-20260623-0367,2026-06-23,11:10:45,CUST0225,Ramesh Pillai,West,Ahmedabad,Karan Patel,Snacks,Haldirams Bhujia 400g,SNK-005,28,130,10,No,Cash,In-Store,3276.0,3640,364.0
ORD-20260623-0274,2026-06-23,09:20:24,CUST0089,Geeta Rao,South,Bangalore,Karan Patel,Personal Care,Head & Shoulders 340ml,PC-002,16,290,5,No,Cash,In-Store,4408.0,4640,232.0
ORD-20260623-0150,2026-06-23,17:18:44,CUST0161,Manoj Mehta,East,Guwahati,Sneha Iyer,Beverages,Nescafe Classic 50g,BEV-005,15,210,5,No,UPI,Distributor,2992.5,3150,157.5
ORD-20260623-0471,2026-06-23,19:55:08,CUST0080,Rekha Das,West,Mumbai,Pooja Verma,Personal Care,Nivea Lotion 200ml,PC-004,18,220,15,No,Cash,In-Store,3366.0,3960,594.0
ORD-20260623-0379,2026-06-23,12:04:02,CUST0300,Sanjay Das,South,Bangalore,Divya Nair,Dairy,Amul Full Cream Milk 1L,DAI-001,19,68,10,No,UPI,Online,1162.8,1292,129.20000000000005
ORD-20260623-0167,2026-06-23,12:16:49,CUST0225,Ramesh Pillai,South,Kochi,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,11,165,5,No,Cash,Distributor,1724.25,1815,90.75
ORD-20260623-0410,2026-06-23,15:56:36,CUST0169,Shweta Patel,West,Surat,Divya Nair,Household,Ariel Detergent 1kg,HH-001,9,220,0,No,Card,Online,1980.0,1980,0.0
ORD-20260623-0173,2026-06-23,13:16:26,CUST0143,Priya Singh,South,Chennai,Divya Nair,Dairy,Nestle Munch Milkshake,DAI-004,28,30,10,No,Card,Online,756.0,840,84.0
ORD-20260623-0254,2026-06-23,15:32:21,CUST0068,Shweta Mehta,South,Bangalore,Vikram Singh,Beverages,Maaza Mango 600ml,BEV-002,17,40,0,No,Credit,In-Store,680.0,680,0.0
ORD-20260623-0472,2026-06-23,09:52:43,CUST0157,Ravi Das,North,Jaipur,Nikhil Joshi,Dairy,Nestle Munch Milkshake,DAI-004,49,30,15,No,UPI,Distributor,1249.5,1470,220.5
ORD-20260623-0153,2026-06-23,11:48:39,CUST0243,Raj Pillai,North,Jaipur,Anjali Rao,Dairy,Nestle Munch Milkshake,DAI-004,26,30,15,No,Credit,Online,663.0,780,117.0
ORD-20260623-0074,2026-06-23,20:59:51,CUST0210,Amit Nair,North,Lucknow,Rohan Das,Personal Care,Colgate Toothpaste 200g,PC-003,5,110,5,No,Cash,In-Store,522.5,550,27.5
ORD-20260623-0041,2026-06-23,14:21:25,CUST0105,Suresh Shah,North,Lucknow,Pooja Verma,Dairy,Amul Ice Cream 750ml,DAI-006,31,195,10,No,Card,In-Store,5440.5,6045,604.5
ORD-20260623-0267,2026-06-23,10:38:06,CUST0143,Priya Singh,East,Guwahati,Anjali Rao,Personal Care,Colgate Toothpaste 200g,PC-003,7,110,0,No,UPI,In-Store,770.0,770,0.0
ORD-20260623-0149,2026-06-23,16:17:22,CUST0013,Ajay Mehta,West,Mumbai,Priya Sharma,Personal Care,Gillette Mach3 Razor,PC-006,17,350,0,No,Credit,Distributor,5950.0,5950,0.0
ORD-20260623-0473,2026-06-23,09:15:49,CUST0003,Meena Joshi,North,Delhi,Divya Nair,Snacks,Maggi Noodles 70g,SNK-006,63,14,0,No,Cash,In-Store,882.0,882,0.0
ORD-20260623-0138,2026-06-23,09:13:12,CUST0237,Raj Pillai,Central,Nagpur,Anjali Rao,Beverages,Nescafe Classic 50g,BEV-005,23,210,0,No,UPI,Online,4830.0,4830,0.0
ORD-20260623-0426,2026-06-23,14:23:37,CUST0245,Ravi Reddy,East,Bhubaneswar,Priya Sharma,Household,Ariel Detergent 1kg,HH-001,20,220,0,No,UPI,In-Store,4400.0,4400,0.0
ORD-20260623-0024,2026-06-23,19:27:05,CUST0244,Ajay Das,South,Kochi,Divya Nair,Snacks,Good Day Biscuits 200g,SNK-004,92,45,15,No,Credit,Distributor,3519.0,4140,621.0
ORD-20260623-0078,2026-06-23,18:55:13,CUST0047,Rahul Nair,East,Guwahati,Rohan Das,Beverages,Red Bull 250ml,BEV-003,10,125,0,No,UPI,In-Store,1250.0,1250,0.0
ORD-20260623-0062,2026-06-23,19:11:26,CUST0008,Rahul Nair,South,Kochi,Priya Sharma,Beverages,Bisleri Water 1L,BEV-004,12,20,0,No,Card,In-Store,240.0,240,0.0
ORD-20260623-0221,2026-06-23,19:45:10,CUST0126,Priya Sharma,East,Patna,Karan Patel,Beverages,Tropicana Orange 1L,BEV-001,3,95,0,No,Credit,Online,285.0,285,0.0
ORD-20260623-0243,2026-06-23,18:09:47,CUST0158,Rahul Sharma,East,Kolkata,Karan Patel,Beverages,Tropicana Orange 1L,BEV-001,27,95,10,No,UPI,Distributor,2308.5,2565,256.5
ORD-20260623-0166,2026-06-23,19:42:44,CUST0206,Anita Joshi,North,Lucknow,Nikhil Joshi,Dairy,Amul Full Cream Milk 1L,DAI-001,25,68,0,No,Card,Distributor,1700.0,1700,0.0
ORD-20260623-0133,2026-06-23,19:07:52,CUST0223,Sanjay Nair,West,Surat,Vikram Singh,Dairy,Amul Butter 500g,DAI-002,22,260,0,No,UPI,In-Store,5720.0,5720,0.0
ORD-20260623-0306,2026-06-23,11:12:29,CUST0251,Rahul Joshi,North,Lucknow,Nikhil Joshi,Snacks,Good Day Biscuits 200g,SNK-004,22,45,0,No,Card,Online,990.0,990,0.0
ORD-20260623-0259,2026-06-23,15:33:22,CUST0205,Sanjay Verma,West,Ahmedabad,Nikhil Joshi,Beverages,Bisleri Water 1L,BEV-004,14,20,5,No,UPI,In-Store,266.0,280,14.0
ORD-20260623-0283,2026-06-23,12:29:21,CUST0089,Geeta Rao,East,Guwahati,Pooja Verma,Snacks,Maggi Noodles 70g,SNK-006,17,14,15,No,Card,In-Store,202.29999999999998,238,35.70000000000002
ORD-20260623-0028,2026-06-23,10:42:33,CUST0175,Ramesh Das,North,Delhi,Rohan Das,Beverages,Maaza Mango 600ml,BEV-002,8,40,5,No,UPI,Distributor,304.0,320,16.0
ORD-20260623-0123,2026-06-23,10:10:27,CUST0011,Ramesh Pillai,South,Hyderabad,Rohan Das,Dairy,Amul Full Cream Milk 1L,DAI-001,13,68,5,No,UPI,In-Store,839.8,884,44.200000000000045
ORD-20260623-0368,2026-06-23,12:47:09,CUST0215,Shweta Das,North,Chandigarh,Priya Sharma,Household,Harpic Toilet Cleaner,HH-004,18,140,10,No,Card,In-Store,2268.0,2520,252.0
ORD-20260623-0174,2026-06-23,15:55:55,CUST0006,Ajay Pillai,North,Jaipur,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,30,68,0,No,Cash,In-Store,2040.0,2040,0.0
ORD-20260623-0104,2026-06-23,20:44:42,CUST0161,Manoj Mehta,South,Kochi,Divya Nair,Beverages,Tropicana Orange 1L,BEV-001,20,95,15,No,Cash,In-Store,1615.0,1900,285.0
ORD-20260623-0089,2026-06-23,13:12:15,CUST0267,Sunita Reddy,South,Hyderabad,Arjun Mehta,Dairy,Amul Full Cream Milk 1L,DAI-001,18,68,0,No,Credit,Distributor,1224.0,1224,0.0
ORD-20260623-0230,2026-06-23,11:31:08,CUST0114,Usha Verma,West,Mumbai,Nikhil Joshi,Beverages,Bisleri Water 1L,BEV-004,45,20,5,No,UPI,In-Store,855.0,900,45.0
